employee_id,job_title,department,location,salary,hire_date,termination_date,is_active,absence_days,sick_days,vacation_days_taken,bank_hours,overtime_hours,tardiness_count,gender,marital_status,number_of_dependents,education_level,performance_rating,bonus_percentage,shift,contract_type,cost_center,compliance_status,health_plan,email,tenure_years,probation_completed,manager_id,last_promotion_date,last_training_date
EMP_00105,Coordenador de TI,Operações,Rio de Janeiro,5677.43,2014-09-23,,True,1,1,8,-83,56,6,Male,Divorced,2,Bachelors,4,9.05,Night,Permanent,CC021,Compliant,Basic,emp_00105@company.com,10.78,True,EMP_00644,,2024-12-26
EMP_00106,Consultor de BI,Recursos Humanos,Rio de Janeiro,6808.1,2021-08-16,2024-08-19,False,2,2,16,131,34,8,Male,Single,0,Bachelors,4,5.08,Night,Contractor,CC045,Compliant,Basic,emp_00106@company.com,3.87,True,EMP_00096,,2025-01-10
EMP_00107,Consultor de BI,Recursos Humanos,Rio de Janeiro,9772.37,2018-08-30,,True,3,5,17,-77,54,8,Female,Divorced,1,Masters,5,9.3,Night,Permanent,CC022,Compliant,Standard,emp_00107@company.com,6.84,True,EMP_00564,2024-12-27,2025-02-13
EMP_00108,Engenheiro de Dados,Recursos Humanos,São Paulo,6349.16,2023-03-03,,True,2,5,13,-91,87,11,Male,Single,0,Bachelors,1,11.78,Afternoon,Temporary,CC008,Compliant,Basic,emp_00108@company.com,2.33,True,EMP_00127,,
EMP_00109,Analista Financeiro,Jurídico,Belo Horizonte,6515.1,2010-08-28,,True,1,1,20,18,19,5,Female,Widowed,0,Bachelors,3,3.3,Morning,Permanent,CC010,Compliant,Premium,emp_00109@company.com,14.85,True,EMP_00781,2023-06-28,2025-02-08
EMP_00110,Gerente de RH,Operações,Curitiba,5851.11,2011-09-03,,True,1,1,12,49,57,9,Male,Widowed,1,Bachelors,2,13.21,Night,Permanent,CC044,Compliant,Basic,emp_00110@company.com,13.83,True,EMP_00997,,2024-04-16
EMP_00111,Estagiário,Financeiro,Fortaleza,2162.46,2015-01-14,,True,4,2,22,197,85,5,Male,Divorced,3,Masters,3,10.14,Night,Permanent,CC019,Non-Compliant,Standard,emp_00111@company.com,10.47,True,EMP_00014,2018-05-30,2025-02-02
EMP_00112,Desenvolvedor Python,Financeiro,Curitiba,5946.97,2021-11-10,,True,0,1,18,-63,77,11,Male,Single,1,Bachelors,5,4.91,Afternoon,Permanent,CC026,Compliant,Basic,emp_00112@company.com,3.64,True,EMP_00564,,2023-12-19
EMP_00113,Consultor de BI,TI,Salvador,6120.46,2010-08-17,,True,2,2,17,-40,45,3,Female,Single,1,Bachelors,4,10.93,Morning,Temporary,CC003,Compliant,Premium,emp_00113@company.com,14.88,True,EMP_00500,,2024-05-25
EMP_00114,Desenvolvedor Python,Vendas,Salvador,10926.48,2023-09-18,,True,1,2,25,125,87,3,Male,Divorced,1,High School,1,0.0,Morning,Permanent,CC044,Non-Compliant,Standard,emp_00114@company.com,1.78,True,EMP_00849,,
EMP_00115,Gerente de RH,Financeiro,Belo Horizonte,5615.28,2012-01-26,,True,0,5,12,-2,85,4,Male,Divorced,2,Masters,4,9.67,Morning,Permanent,CC047,Compliant,Standard,emp_00115@company.com,13.44,True,EMP_00894,,2023-12-04
EMP_00116,Estagiário,Vendas,Rio de Janeiro,6603.09,2010-11-04,,True,0,2,10,91,79,4,Male,Divorced,2,Bachelors,1,11.16,Morning,Permanent,CC017,Compliant,Basic,emp_00116@company.com,14.66,True,EMP_00818,2020-03-20,2024-10-17
EMP_00117,Consultor de BI,Jurídico,Curitiba,5930.58,2013-08-01,,True,3,6,14,52,78,6,Male,Married,1,High School,5,9.65,Morning,Permanent,CC041,Compliant,Basic,emp_00117@company.com,11.92,True,EMP_00131,2020-05-20,2023-10-21
EMP_00118,Auxiliar Administrativo,Jurídico,Fortaleza,3662.64,2019-01-03,,True,1,0,18,-50,63,2,Male,Divorced,0,Masters,3,9.09,Afternoon,Contractor,CC017,Compliant,Premium,emp_00118@company.com,6.49,True,EMP_00061,2021-05-24,
EMP_00119,Diretor de Operações,Recursos Humanos,Salvador,8285.65,2013-09-14,,True,1,3,18,-7,16,5,Female,Widowed,3,Bachelors,1,11.03,Afternoon,Permanent,CC014,Compliant,Premium,emp_00119@company.com,11.8,True,EMP_00219,2018-06-29,2023-12-08
EMP_00120,Consultor de BI,Financeiro,Belo Horizonte,7503.87,2018-11-25,,True,1,4,22,189,90,5,Female,Single,2,Masters,4,5.5,Morning,Temporary,CC012,Compliant,Standard,emp_00120@company.com,6.6,True,EMP_00388,2023-01-02,
EMP_00121,Diretor de Operações,Vendas,Porto Alegre,7582.06,2019-01-20,,True,1,5,15,-72,71,2,Male,Single,0,Bachelors,1,15.5,Morning,Temporary,CC017,Compliant,Basic,emp_00121@company.com,6.45,True,EMP_00497,2021-04-15,2024-02-23
EMP_00122,Analista de Dados,Recursos Humanos,Porto Alegre,4181.23,2012-07-10,,True,3,1,15,128,95,5,Male,Divorced,1,High School,4,8.13,Afternoon,Temporary,CC029,Compliant,Basic,emp_00122@company.com,12.98,True,EMP_00605,2014-11-04,2024-03-08
EMP_00123,Desenvolvedor Python,Operações,Belo Horizonte,8805.59,2024-08-19,,True,1,7,14,-72,57,5,Male,Single,3,PhD,4,11.15,Morning,Temporary,CC021,Compliant,Premium,emp_00123@company.com,0.86,True,EMP_00688,,
EMP_00124,Coordenador de TI,Financeiro,Belo Horizonte,3196.3,2012-01-06,2015-10-15,False,2,3,18,57,57,8,Male,Widowed,3,Masters,1,8.82,Afternoon,Permanent,CC020,Compliant,Standard,emp_00124@company.com,13.49,True,EMP_00242,,2023-08-13
EMP_00125,Analista de Dados,TI,Rio de Janeiro,7173.71,2019-04-26,,True,2,4,11,-20,67,5,Female,Single,1,Bachelors,3,9.61,Morning,Temporary,CC014,Compliant,Standard,emp_00125@company.com,6.18,True,EMP_00665,,
EMP_00126,Engenheiro de Dados,Vendas,Salvador,10380.91,2021-04-17,2022-06-24,False,2,2,18,168,15,3,Female,Married,2,High School,5,8.89,Morning,Permanent,CC040,Compliant,Basic,emp_00126@company.com,4.21,True,EMP_00824,2023-08-17,2024-02-24
EMP_00127,Auxiliar Administrativo,Recursos Humanos,São Paulo,4018.93,2020-07-31,,True,7,1,15,31,41,2,Male,Widowed,1,Bachelors,2,9.12,Night,Temporary,CC031,Compliant,Premium,emp_00127@company.com,4.92,True,EMP_00971,2024-04-20,2025-05-28
EMP_00128,Diretor de Operações,TI,Fortaleza,4867.4,2016-01-06,2019-03-13,False,4,0,15,37,66,5,Male,Divorced,1,Bachelors,5,8.61,Afternoon,Permanent,CC023,Compliant,Standard,emp_00128@company.com,9.49,True,EMP_00353,2018-06-30,2023-07-01
EMP_00129,Gerente de RH,Operações,Curitiba,6199.3,2021-03-23,2024-03-30,False,3,3,21,101,15,7,Male,Married,1,Bachelors,4,0.0,Morning,Contractor,CC010,Compliant,Premium,emp_00129@company.com,4.27,True,EMP_00572,,
EMP_00130,Analista Financeiro,Marketing,Salvador,4993.05,2019-03-18,,True,4,1,18,-45,74,6,Other,Widowed,1,High School,4,10.41,Morning,Permanent,CC026,Compliant,Standard,emp_00130@company.com,6.29,True,EMP_00334,,2024-04-10
EMP_00131,Engenheiro de Dados,Operações,Fortaleza,2898.67,2017-06-23,2017-11-15,False,4,4,15,-97,93,5,Male,Widowed,0,High School,5,11.4,Morning,Permanent,CC024,Compliant,Basic,emp_00131@company.com,8.02,True,EMP_00204,,
EMP_00132,Auxiliar Administrativo,TI,Rio de Janeiro,6137.13,2020-06-01,,True,2,0,11,-2,58,2,Male,Divorced,1,Bachelors,5,13.16,Afternoon,Permanent,CC030,Compliant,Standard,emp_00132@company.com,5.08,True,EMP_00819,2024-01-25,
EMP_00133,Engenheiro de Dados,TI,Belo Horizonte,3875.39,2021-06-10,,True,6,1,19,178,55,6,Male,Divorced,1,High School,2,8.57,Morning,Permanent,CC009,Compliant,Basic,emp_00133@company.com,4.06,True,EMP_00897,,2025-01-07
EMP_00134,Estagiário,TI,Rio de Janeiro,6947.18,2013-03-23,,True,0,7,14,114,32,9,Male,Divorced,1,PhD,5,6.42,Morning,Permanent,CC019,Compliant,Premium,emp_00134@company.com,12.28,True,EMP_00884,2016-05-25,
EMP_00135,Engenheiro de Dados,Financeiro,Belo Horizonte,4161.15,2015-01-02,2017-08-02,False,1,4,15,-17,28,7,Male,Divorced,1,Bachelors,4,9.74,Night,Permanent,CC045,Compliant,Premium,emp_00135@company.com,10.5,True,EMP_00521,,2025-06-27
EMP_00136,Analista de Dados,Jurídico,Curitiba,9099.87,2023-11-29,,True,4,4,18,-44,61,7,Female,Single,0,Bachelors,1,10.78,Morning,Temporary,CC049,Compliant,Basic,emp_00136@company.com,1.59,True,EMP_00146,2025-03-13,2023-08-02
EMP_00137,Diretor de Operações,Vendas,São Paulo,4433.49,2012-07-07,,True,1,2,11,71,97,5,Male,Single,1,Bachelors,1,3.76,Morning,Permanent,CC042,Compliant,Basic,emp_00137@company.com,12.99,True,EMP_00800,2014-09-23,2024-02-20
EMP_00138,Gerente de RH,Vendas,Fortaleza,5355.88,2018-05-04,,True,1,4,12,4,51,2,Female,Single,1,High School,3,5.93,Night,Permanent,CC006,Compliant,Standard,emp_00138@company.com,7.16,True,EMP_00093,,2023-09-09
EMP_00139,Diretor de Operações,Operações,Porto Alegre,7627.03,2011-04-21,2019-02-25,False,1,1,12,-6,49,6,Female,Married,0,High School,2,20.95,Morning,Contractor,CC036,Compliant,Standard,emp_00139@company.com,14.2,True,EMP_00729,,2024-07-24
EMP_00140,Auxiliar Administrativo,Operações,Belo Horizonte,3538.27,2020-04-10,2022-02-13,False,2,3,17,-37,22,4,Female,Widowed,2,Bachelors,1,10.14,Afternoon,Permanent,CC005,Compliant,Basic,emp_00140@company.com,5.22,True,EMP_00618,2023-07-13,2024-05-23
EMP_00141,Auxiliar Administrativo,Recursos Humanos,Rio de Janeiro,6454.92,2010-11-27,2016-03-29,False,4,5,18,179,39,5,Female,Widowed,0,Bachelors,5,17.8,Night,Permanent,CC024,Compliant,Standard,emp_00141@company.com,14.6,True,EMP_00045,,2023-11-11
EMP_00142,Engenheiro de Dados,Jurídico,Salvador,8614.29,2010-12-15,2024-03-10,False,3,2,14,-32,63,6,Male,Married,5,Bachelors,4,11.77,Afternoon,Permanent,CC044,Compliant,Basic,emp_00142@company.com,14.55,True,EMP_00537,,
EMP_00143,Auxiliar Administrativo,Financeiro,Fortaleza,2785.03,2011-04-13,2020-08-09,False,1,5,17,-46,38,11,Female,Married,0,PhD,1,12.69,Afternoon,Temporary,CC013,Compliant,Standard,emp_00143@company.com,14.22,True,EMP_00672,2016-07-29,2023-09-10
EMP_00144,Diretor de Operações,Vendas,Fortaleza,6369.27,2014-10-18,,True,3,0,15,157,45,3,Male,Widowed,2,Bachelors,3,8.35,Morning,Permanent,CC034,Compliant,Standard,emp_00144@company.com,10.71,True,EMP_00301,2020-10-28,
EMP_00145,Gerente de RH,TI,Fortaleza,6519.77,2011-11-18,,True,2,3,12,-49,84,6,Male,Widowed,0,Bachelors,3,0.0,Morning,Permanent,CC006,Compliant,Premium,emp_00145@company.com,13.62,True,EMP_00706,2016-12-29,2024-05-26
EMP_00146,Auxiliar Administrativo,Vendas,Curitiba,7563.65,2021-09-04,2025-06-18,False,0,3,14,48,22,3,Male,Single,0,High School,5,6.79,Afternoon,Permanent,CC047,Compliant,Standard,emp_00146@company.com,3.82,True,EMP_00730,2024-01-28,2023-10-16
EMP_00147,Consultor de BI,Operações,Fortaleza,3526.1,2014-09-18,,True,3,2,12,60,96,2,Male,Married,0,Bachelors,4,0.0,Morning,Permanent,CC026,Non-Compliant,Basic,emp_00147@company.com,10.79,True,EMP_00963,,2025-05-14
EMP_00148,Desenvolvedor Python,Vendas,Rio de Janeiro,3359.09,2014-11-13,,True,2,1,17,158,76,4,Female,Married,1,Bachelors,4,6.54,Afternoon,Temporary,CC030,Compliant,Premium,emp_00148@company.com,10.64,True,EMP_00487,2024-12-04,2023-12-18
EMP_00149,Consultor de BI,Jurídico,Curitiba,7043.88,2018-12-02,2019-10-16,False,1,0,22,-66,100,5,Male,Single,1,Bachelors,4,17.66,Morning,Permanent,CC038,Compliant,Basic,emp_00149@company.com,6.58,True,EMP_00884,,
EMP_00150,Analista de Dados,Recursos Humanos,Curitiba,6593.97,2013-10-13,2020-12-25,False,2,6,24,-86,97,4,Male,Married,1,High School,2,14.61,Afternoon,Permanent,CC027,Compliant,Basic,emp_00150@company.com,11.72,True,EMP_00718,,2024-08-04
EMP_00151,Estagiário,Vendas,Curitiba,6500.99,2024-11-24,,True,2,1,13,-22,68,5,Female,Married,2,Bachelors,4,4.58,Afternoon,Permanent,CC048,Compliant,Premium,emp_00151@company.com,0.6,True,EMP_00713,,
EMP_00152,Engenheiro de Dados,Financeiro,Curitiba,6692.9,2010-09-11,,True,2,4,11,193,52,7,Female,Divorced,0,High School,1,7.74,Morning,Permanent,CC004,Compliant,Basic,emp_00152@company.com,14.81,True,EMP_00360,,2023-12-22
EMP_00153,Consultor de BI,Marketing,Belo Horizonte,4639.95,2021-08-27,,True,3,3,14,-10,41,6,Male,Divorced,1,Bachelors,2,4.52,Night,Permanent,CC035,Compliant,Basic,emp_00153@company.com,3.84,True,EMP_00141,,2023-07-31
EMP_00154,Estagiário,Jurídico,Fortaleza,6464.51,2023-07-13,,True,1,3,9,-13,27,3,Female,Divorced,1,Bachelors,2,17.06,Afternoon,Temporary,CC035,Compliant,Basic,emp_00154@company.com,1.97,True,EMP_00796,,2023-09-19
EMP_00155,Coordenador de TI,Jurídico,Porto Alegre,6586.14,2010-01-27,,True,1,0,14,-97,93,8,Female,Single,0,High School,1,13.36,Afternoon,Permanent,CC022,Compliant,Premium,emp_00155@company.com,15.43,True,EMP_00585,,2025-03-08
EMP_00156,Engenheiro de Dados,Vendas,Fortaleza,4571.3,2017-03-03,2019-09-22,False,1,2,18,113,6,8,Female,Widowed,2,High School,5,8.5,Morning,Permanent,CC036,Compliant,Basic,emp_00156@company.com,8.33,True,EMP_00516,,
EMP_00157,Estagiário,Financeiro,São Paulo,9731.55,2016-07-31,,True,3,1,18,119,82,6,Male,Widowed,0,Bachelors,2,3.87,Night,Permanent,CC022,Compliant,Standard,emp_00157@company.com,8.92,True,EMP_00025,2023-01-10,
EMP_00158,Analista Financeiro,TI,Porto Alegre,6947.67,2012-09-13,2019-01-09,False,3,5,21,164,66,6,Female,Divorced,3,Bachelors,1,12.93,Night,Permanent,CC001,Compliant,Basic,emp_00158@company.com,12.8,True,EMP_00691,2022-09-11,2023-07-22
EMP_00159,Consultor de BI,Jurídico,Belo Horizonte,3617.39,2014-06-02,,True,2,1,11,-50,86,5,Female,Widowed,0,Bachelors,2,10.47,Morning,Permanent,CC021,Compliant,Standard,emp_00159@company.com,11.08,True,EMP_00628,,
EMP_00160,Coordenador de TI,Operações,Porto Alegre,7313.11,2019-09-05,,True,3,2,15,-31,2,6,Female,Divorced,0,Bachelors,2,10.88,Morning,Contractor,CC016,Compliant,Premium,emp_00160@company.com,5.82,True,EMP_00368,2020-09-08,2025-04-16
EMP_00161,Estagiário,TI,São Paulo,4050.64,2013-03-24,,True,4,1,13,46,22,5,Male,Married,0,Masters,2,16.86,Morning,Permanent,CC027,Compliant,Basic,emp_00161@company.com,12.28,True,EMP_00551,,
EMP_00162,Coordenador de TI,Vendas,Rio de Janeiro,7574.17,2017-07-09,,True,0,5,12,50,54,5,Male,Divorced,1,Bachelors,3,5.77,Morning,Contractor,CC025,Compliant,Premium,emp_00162@company.com,7.98,True,EMP_00999,2023-08-15,2024-08-13
EMP_00163,Estagiário,Recursos Humanos,Porto Alegre,8317.19,2011-11-27,,True,2,3,16,16,62,6,Male,Widowed,2,Masters,1,9.53,Morning,Permanent,CC016,Compliant,Premium,emp_00163@company.com,13.6,True,EMP_00667,2025-05-14,2024-05-26
EMP_00164,Coordenador de TI,Recursos Humanos,Rio de Janeiro,4358.64,2022-02-10,,True,2,2,11,73,77,6,Male,Widowed,1,High School,5,16.02,Afternoon,Permanent,CC015,Compliant,Basic,emp_00164@company.com,3.39,True,EMP_00243,,
EMP_00165,Desenvolvedor Python,Financeiro,Fortaleza,7926.75,2019-03-31,,True,0,4,8,193,28,4,Female,Widowed,0,High School,4,8.59,Afternoon,Permanent,CC032,Non-Compliant,Standard,emp_00165@company.com,6.25,True,EMP_00636,2021-04-22,
EMP_00166,Analista de Dados,Recursos Humanos,Porto Alegre,6825.56,2014-10-22,,True,1,7,17,-30,19,6,Female,Widowed,1,Bachelors,1,8.65,Morning,Permanent,CC046,Compliant,Standard,emp_00166@company.com,10.7,True,EMP_00046,2016-06-17,2024-10-05
EMP_00167,Engenheiro de Dados,Vendas,Belo Horizonte,7644.12,2023-03-17,,True,1,4,20,195,87,5,Male,Divorced,0,PhD,5,7.77,Afternoon,Permanent,CC004,Compliant,Basic,emp_00167@company.com,2.29,True,EMP_00110,,
EMP_00168,Coordenador de TI,Marketing,Curitiba,9793.59,2011-10-19,,True,1,1,21,-100,21,2,Other,Widowed,1,Bachelors,2,12.2,Afternoon,Permanent,CC008,Compliant,Basic,emp_00168@company.com,13.71,True,EMP_00715,,2023-09-18
EMP_00169,Analista de Dados,Recursos Humanos,Fortaleza,5509.22,2022-04-01,,True,3,3,18,54,34,5,Male,Divorced,2,High School,4,9.91,Morning,Temporary,CC012,Compliant,Basic,emp_00169@company.com,3.25,True,EMP_00090,,2024-04-14
EMP_00170,Coordenador de TI,Vendas,Fortaleza,4492.53,2013-06-26,2014-12-30,False,0,3,18,-70,68,9,Male,Single,2,Bachelors,5,4.75,Afternoon,Permanent,CC015,Compliant,Standard,emp_00170@company.com,12.02,True,EMP_00850,2021-01-12,
EMP_00171,Analista Financeiro,Marketing,Porto Alegre,4220.97,2016-08-16,,True,1,4,17,180,54,7,Female,Widowed,0,Bachelors,2,6.13,Morning,Permanent,CC037,Compliant,Basic,emp_00171@company.com,8.88,True,EMP_00722,2023-07-31,2023-08-08
EMP_00172,Consultor de BI,Recursos Humanos,Belo Horizonte,4368.38,2020-12-19,,True,5,3,19,176,13,7,Male,Single,0,Bachelors,2,12.2,Afternoon,Temporary,CC044,Compliant,Basic,emp_00172@company.com,4.53,True,EMP_00313,2024-10-24,
EMP_00173,Analista Financeiro,Recursos Humanos,Fortaleza,5845.8,2022-06-29,,True,1,1,20,-23,88,11,Female,Married,0,Bachelors,2,8.15,Afternoon,Temporary,CC012,Compliant,Basic,emp_00173@company.com,3.01,True,EMP_00014,2024-01-05,
EMP_00174,Analista Financeiro,Financeiro,Salvador,6682.3,2012-10-21,,True,0,3,12,199,88,5,Female,Single,1,High School,4,13.39,Morning,Permanent,CC040,Compliant,Standard,emp_00174@company.com,12.7,True,EMP_00471,2015-04-30,2025-01-27
EMP_00175,Engenheiro de Dados,Marketing,Rio de Janeiro,6553.38,2017-01-29,,True,1,2,7,71,53,5,Male,Married,1,High School,5,10.75,Afternoon,Permanent,CC040,Compliant,Standard,emp_00175@company.com,8.42,True,EMP_00439,,
EMP_00176,Gerente de RH,Recursos Humanos,Fortaleza,7654.37,2014-09-28,,True,1,7,20,-71,64,4,Male,Divorced,0,Bachelors,3,13.67,Morning,Permanent,CC015,Compliant,Standard,emp_00176@company.com,10.76,True,EMP_00877,2017-01-31,2023-07-18
EMP_00177,Desenvolvedor Python,Jurídico,Curitiba,6026.0,2011-09-20,2012-01-04,False,0,5,15,-26,0,4,Female,Single,0,PhD,3,11.6,Afternoon,Contractor,CC003,Compliant,Standard,emp_00177@company.com,13.79,True,EMP_00615,,
EMP_00178,Coordenador de TI,TI,Fortaleza,8907.07,2016-12-19,,True,0,5,17,194,22,3,Male,Divorced,1,Bachelors,4,4.24,Morning,Permanent,CC019,Compliant,Basic,emp_00178@company.com,8.53,True,EMP_00371,,2024-11-08
EMP_00179,Desenvolvedor Python,Financeiro,Fortaleza,5470.69,2010-09-26,2015-06-16,False,0,4,14,-48,73,2,Male,Widowed,0,High School,4,9.64,Morning,Contractor,CC049,Compliant,Basic,emp_00179@company.com,14.77,True,EMP_00316,,2025-04-06
EMP_00180,Gerente de RH,TI,São Paulo,11440.34,2021-02-06,2025-04-30,False,0,2,8,150,52,7,Female,Single,2,Bachelors,3,9.59,Night,Permanent,CC031,Compliant,Standard,emp_00180@company.com,4.4,True,EMP_00575,2022-07-23,2024-09-16
EMP_00181,Estagiário,Financeiro,Belo Horizonte,7251.33,2017-04-10,2021-05-11,False,1,1,11,-5,36,1,Female,Married,0,High School,1,12.7,Afternoon,Permanent,CC044,Compliant,Basic,emp_00181@company.com,8.23,True,EMP_00250,2024-10-25,2024-07-02
EMP_00182,Gerente de RH,Vendas,Porto Alegre,4285.68,2013-12-03,2019-04-02,False,1,4,16,-84,74,1,Male,Divorced,0,Bachelors,2,11.99,Morning,Permanent,CC045,Compliant,Basic,emp_00182@company.com,11.58,True,EMP_00719,,2024-07-24
EMP_00183,Analista Financeiro,Recursos Humanos,Fortaleza,3858.22,2010-02-24,,True,2,4,13,-3,35,1,Female,Married,0,High School,1,6.95,Morning,Permanent,CC014,Compliant,Premium,emp_00183@company.com,15.36,True,EMP_00505,2016-12-30,
EMP_00184,Auxiliar Administrativo,Jurídico,Belo Horizonte,6964.94,2020-08-31,,True,0,3,16,66,43,4,Male,Married,0,Bachelors,2,7.34,Morning,Temporary,CC007,Compliant,Basic,emp_00184@company.com,4.83,True,EMP_00374,2023-06-05,2024-01-27
EMP_00185,Analista de Dados,TI,Fortaleza,5553.07,2019-12-12,,True,3,4,15,-86,65,6,Female,Married,0,Bachelors,5,4.48,Morning,Permanent,CC043,Compliant,Premium,emp_00185@company.com,5.55,True,EMP_00749,2023-03-01,2025-01-21
EMP_00186,Estagiário,Vendas,Fortaleza,7428.0,2016-09-23,2019-08-07,False,1,2,13,-26,62,5,Female,Married,0,Masters,2,13.61,Morning,Permanent,CC012,Compliant,Basic,emp_00186@company.com,8.77,True,EMP_00082,2024-12-18,2023-09-11
EMP_00187,Analista Financeiro,Vendas,São Paulo,6946.48,2013-10-24,,True,3,2,21,-81,15,3,Male,Married,0,Bachelors,5,10.21,Morning,Contractor,CC029,Compliant,Basic,emp_00187@company.com,11.69,True,EMP_00884,2018-05-11,
EMP_00188,Analista de Dados,Vendas,Fortaleza,5854.34,2022-07-22,,True,1,3,11,178,97,4,Female,Widowed,2,Bachelors,4,14.93,Morning,Permanent,CC028,Compliant,Basic,emp_00188@company.com,2.94,True,EMP_00844,,2024-05-29
EMP_00189,Diretor de Operações,Vendas,Curitiba,4306.41,2015-12-04,,True,0,4,11,49,37,4,Female,Single,0,High School,1,18.28,Morning,Permanent,CC004,Compliant,Basic,emp_00189@company.com,9.58,True,EMP_00427,,2023-12-10
EMP_00190,Consultor de BI,Jurídico,Fortaleza,2970.31,2014-11-29,,True,3,3,14,52,5,6,Male,Single,0,Masters,4,0.0,Morning,Permanent,CC006,Compliant,Standard,emp_00190@company.com,10.59,True,EMP_00215,2022-11-16,2023-09-26
EMP_00191,Gerente de RH,Vendas,Porto Alegre,5106.97,2016-05-30,,True,0,4,13,61,49,9,Female,Widowed,2,Bachelors,3,10.78,Morning,Permanent,CC045,Non-Compliant,Premium,emp_00191@company.com,9.09,True,EMP_00148,,2025-03-04
EMP_00192,Estagiário,Recursos Humanos,Porto Alegre,7712.8,2018-04-06,,True,3,6,19,90,58,3,Other,Single,1,Bachelors,5,9.06,Morning,Permanent,CC010,Compliant,Premium,emp_00192@company.com,7.24,True,EMP_00408,,2023-07-09
EMP_00193,Gerente de RH,TI,Salvador,6428.19,2011-04-12,,True,4,3,10,175,68,4,Female,Widowed,1,High School,3,12.37,Afternoon,Permanent,CC004,Compliant,Basic,emp_00193@company.com,14.23,True,EMP_00188,2017-01-21,2023-12-07
EMP_00194,Desenvolvedor Python,Jurídico,São Paulo,3508.52,2016-11-17,,True,2,4,13,-5,76,7,Female,Widowed,3,Bachelors,3,6.98,Afternoon,Temporary,CC012,Compliant,Basic,emp_00194@company.com,8.62,True,EMP_00269,,2025-05-31
EMP_00195,Engenheiro de Dados,Jurídico,São Paulo,6346.36,2021-07-05,,True,1,0,17,16,3,8,Female,Divorced,1,Bachelors,4,3.66,Morning,Permanent,CC047,Compliant,Premium,emp_00195@company.com,3.99,True,EMP_00408,2024-06-18,2024-06-17
EMP_00196,Auxiliar Administrativo,Jurídico,Porto Alegre,6770.63,2011-07-19,,True,1,3,17,160,94,4,Male,Widowed,2,PhD,3,7.59,Morning,Permanent,CC050,Compliant,Basic,emp_00196@company.com,13.96,True,EMP_00324,,2025-03-14
EMP_00197,Coordenador de TI,Recursos Humanos,São Paulo,4232.29,2019-08-01,2020-08-08,False,4,1,14,124,97,5,Male,Widowed,1,High School,4,2.22,Morning,Permanent,CC037,Compliant,Standard,emp_00197@company.com,5.92,True,EMP_00981,,
EMP_00198,Consultor de BI,Financeiro,Curitiba,6307.45,2016-08-27,,True,1,2,10,-8,31,7,Female,Divorced,0,Bachelors,3,3.69,Morning,Permanent,CC030,Compliant,Standard,emp_00198@company.com,8.85,True,EMP_00910,2019-06-04,2024-11-12
EMP_00199,Coordenador de TI,Jurídico,Fortaleza,6116.42,2017-10-09,,True,4,2,20,174,35,2,Male,Single,0,High School,1,10.1,Morning,Permanent,CC018,Compliant,Standard,emp_00199@company.com,7.73,True,EMP_00257,2024-11-11,2024-03-24
